n_id,longitude,latitude,type,voltage,frequency,name,operator
104528603,39.2104851417,53.0087899057,substation,220000-110000-35000,50,"ПС 220/110/35/10кВ ""Дон""",ОАО ФСК ЕЭС
34620162,38.3582245195,52.7282151256,substation,500000-220000-10000,50,"ПС 500/220кВ ""Елецкая""",ОАО ФСК ЕЭС
99366209,38.5686579683,55.5882879036,substation,None,,"ПС 220 кВ ""Нежино""",ФСК ЕЭС
32787095,37.885188008,55.7083366664,substation,220000-10000,,Руднево,ОАО МОЭСК
181474572,39.7587582138,54.023544364,substation,220000,,"ПС 220/110/35/10 кВ ""Новомичуринск""",
131016577,39.7792144357,54.0388861915,substation,None,,ОРУ 500/220 кВ,
129872112,41.1204591248,54.0837536598,substation,220000,,Глебово,
135569117,39.7211616026,54.5589361058,substation,220000,,Пущино,
205349799,39.4211790445,53.9573214637,substation,220000,,Павелецкая,ФСК ЕЭС
134812496,39.7654004898,54.5977844699,substation,220000,,Ямская,
282557539,38.2994481063,57.521823397,station,None,,,
333829211,34.3382237792,55.2426626497,substation,220000,,Восток,
61587917,36.7746501425,56.7395559717,plant,None,,Конаковская ГРЭС,
78503904,37.4022476432,55.8740761129,station,None,,,
27752235,37.3823387092,55.8461327566,substation,220000-10000,,"ПС 220/10 кВ ""Пенягино""",
105569548,38.7461191063,58.0459074324,substation,220000,,"Подстанция ""Венера""",
278639047,38.353023633,57.5526897381,substation,None,,"ПС ""Вега""",
443069372,36.9544229234,55.8165646241,substation,None,,,
195107150,36.1190846005,55.5456470421,substation,500000-220000-110000-10000,,"ПС 500кВ ""Дорохово""",
180711531,40.9988156942,57.7654436305,substation,220000-110000-35000-6000,,"ПС 220/110/35/6кВ ""Кострома-2""",
92372452,39.9719252326,57.648869169,substation,None,,ПС Тверицкая 220/110/10кВ,МРСК-1
99115117,37.5919257057,55.8494557293,station,None,,ПС 220/10 кВ Владыкино,
60049125,37.5760119721,55.8316504239,substation,None,,ПП 220 кВ,
333875492,33.3737936156,54.9868810076,substation,None,,ОРУ,
163214459,40.3914689659,56.1603839477,substation,None,,ПС 220/100/6 кВ Районная,ФСК ЕЭС
273695718,41.401304245,56.2906248249,substation,220000,,Заря,
189366152,37.3494928009,55.8217967735,substation,None,,переходный пункт ЛЭП № 224,
205805201,37.291421888,55.2007403209,substation,220000,,"ПС 220кВ ""Бугры""",
201053689,37.0410792273,54.493064037,generator,None,,Алексинская ТЭЦ,ОАО «Квадра»
326146957,37.4449499671,54.3063914805,substation,220000,,"ПС 220/110кВ ""Ленинская""",
49744590,37.5800214966,55.4167274518,substation,None,,,
440122197,36.6914441834,55.3479753238,substation,220000,,,
203980667,37.585612936,55.5536567895,substation,220000,,Бутово,
160282386,37.793789437,55.6623431563,station,None,,электроподстанция Иловайская 220 кВ,
74074807,37.8079018987,55.6903272836,substation,220000,,,
48872160,37.837026428,55.7430311676,substation,220000-110000-10000,,Баскаково,
117348109,37.8243078007,55.8298512742,substation,None,,ПП 208 220 кВ,
87931652,38.7784879598,55.2123117174,substation,220000-110000-10000,,"ПС 220кВ ""Пески""",
137312436,38.9038442236,56.7615744487,substation,220000,,Электрическая подстанция «Трубеж»,
176293690,39.447462251,56.3419216376,substation,220000-110000-10000,,"ПС 220/110/10кВ ""Цветмет""",
151545013,37.6053494589,55.674778749,substation,220000,,,
293733142,37.5905939024,55.6603836913,substation,220000,,Академическая,
333640395,37.830531861,55.7050514879,substation,220000,,,
313650900,34.4561418346,53.8127540145,substation,220000,,Литейная,
207953191,36.5345814505,53.2604564734,substation,220000-110000-10000,50,Мценск,ОАО ФСК ЕЭС
205261667,39.2183764985,52.6531730976,substation,220000-27500-10000,50,"ПС 220/25/10кВ ""Чириково-тяговая""",ОАО РЖД
74156777,37.7698369494,55.8231606761,substation,None,,ОРУ ТЭЦ-23,
129420032,37.7718103541,55.8217747652,generator,None,,ТЭЦ-23,ОАО Мосэнерго
74156786,37.8044134786,55.8261146191,substation,None,,"ПС 220/10 кВ ""Гольяново""",
436948203,37.4661227028,55.8770738742,substation,None,,ПС №202,
46909877,37.4242810513,55.9156653036,substation,None,,,
138147804,41.7640936711,53.6520521531,substation,220000-10000,50,Давыдовская,ОАО ФСК ЕЭС
326278912,37.5595092188,54.0651506335,substation,220000,,"ПС 220/110кВ ""Яснополянская""",
223985625,37.5557912238,52.4191725447,substation,220000-110000-10000,50,"ПС 220/110/10кВ ""Ливны""",ОАО ФСК ЕЭС
91117473,38.416068448,52.5930805322,substation,220000-10000,50,"ПС 220/10кВ ""Маяк""",ОАО ФСК ЕЭС
326799827,38.3045842919,52.1549680681,substation,220000-110000-35000,50,"ПC 220/110/35/10кВ ""Тербуны""",ОАО ФСК ЕЭС
322576137,38.7813011815,55.8893905098,substation,None,,,
180119789,38.7843610692,55.8876082338,generator,None,,ГРЭС №3,
34620170,38.5522012835,52.5730878922,substation,220000-110000-35000-10000,50,"ПС 220/110/35/10кВ ""Елецкая-220""",ОАО ФСК ЕЭС
131247936,39.4245158256,52.4852977474,substation,500000-220000-10000,50,"ПС 500/220/10кВ ""Борино""",ОАО ФСК ЕЭС
105359214,38.7729350044,58.0889737829,substation,220000,,"Подстанция ""Сатурн""",
325807886,38.2400527891,54.0864184299,substation,None,,ОРУ 220/110кВ,
93854999,37.325591548,55.7989927171,station,None,,"ПС ""Красногорская""",ОАО МОЭСК
326910243,39.6135685844,52.5342880287,substation,220000,,ГПП-15-2,
234341676,39.6383637171,52.511119898,substation,220000-110000-35000,50,Новая,ОАО ФСК ЕЭС
131907378,36.6269719397,55.0666912354,substation,220000,,"ПС 220/110кВ ""Мирная""",
173339074,36.681827293,55.2394910465,substation,220000-10000,,"ПС 220/110кВ ""Метзавод""",
290487144,36.6867216684,55.3475082817,substation,220000-fixme,,Латышская,
179092818,41.8839877896,57.2011847761,substation,220000,,Вичуга новая,
326021459,37.5654649652,52.058767598,substation,220000-10000,50,"ПС 220/10кВ ""Черемисино""",ОАО ФСК ЕЭС
197135764,34.4020541431,53.4406375553,substation,220000-110000-35000-6000,,"ПС 220/110/35/6кВ ""Цементная""",
83101853,39.7847093301,54.0335977248,generator,None,,Рязанская ГРЭС,
47704025,42.1105502157,56.245021585,substation,220000,,Вязники,ФСК ЕЭС
326021457,36.171659907,53.042722989,substation,220000-110000-10000,50,Орловская Районная,ОАО ФСК ЕЭС
326021458,36.0161105465,52.9139618836,substation,220000-110000-35000-6000,50,Узловая,ОАО ФСК ЕЭС
184812801,38.1694925762,50.1958241023,substation,330000-110000-35000-10000,50,Валуйки,ОАО ФСК ЕЭС
23579780,35.8954503222,56.9065850971,substation,330000-110000,,"ПС 330 кВ ""Калининская""",ОАО ФСК ЕЭС
105602299,34.6084081782,57.5657254033,substation,330000-110000-fixme,,"ПС 330кВ ""Новая""",
229045993,34.0895902023,57.8904918835,substation,None,,,МЭС Центра
45967982,35.0613866477,57.9058842504,plant,None,,Калининская АЭС,Росэнергоатом
154349072,35.6118943399,51.6714584507,substation,None,,Промзона КАЭС,
147711211,35.6055342647,51.6773505311,plant,None,,Курская АЭС,
147711213,35.5852475994,51.6779931719,substation,None,,Промзона КАЭС,
294034084,35.9503931648,51.6390602764,substation,330000-110000-35000,50,Южная,ОАО ФСК ЕЭС
251135534,36.0902554081,51.4925184788,substation,330000-110000-10000,50,ПС 330/110/10 Курская,ОАО ФСК ЕЭС
286003888,35.5912333957,51.6811273218,substation,None,,,
309121305,36.4149155389,50.6575405907,substation,330000-110000-10000,50,Фрунзенская,ОАО ФСК ЕЭС
283213042,37.5926982638,51.2141911704,substation,330000-110000,50,Лебеди,ОАО Лебединский горно-обогатительный комбинат
48300094,35.0457644353,57.9030976399,substation,750000-330000,,,
48300098,35.0748236404,57.9007202697,substation,330000-110000-fixme,,,
203557338,32.7902887512,53.9707401204,substation,330000-110000-fixme,,"ПС 330кВ ""Рославль""",
148620635,33.2494683561,54.1661715712,substation,None,,,
148620636,33.2449243802,54.1624890151,substation,None,,,
95706733,41.3219141553,52.7737232699,substation,500000-220000-10000,50,"ПС 500/220 кВ ""Тамбовская""",ОАО ФСК ЕЭС
28898946,37.6226772162,55.5718357283,substation,None,,,
28889281,37.6298608486,55.5786304101,generator,None,,ТЭЦ-26 «Южная»,ОАО Мосэнерго
150360068,39.2136776831,51.2771673804,substation,500000,,,
150361056,39.2217536574,51.2801737323,substation,500000-220000-10000,50,Новая,
203377315,37.9663823777,51.2671716592,substation,500000-330000-110000-35000,50,Старый Оскол,ОАО ФСК ЕЭС
131443763,42.3996453031,50.9852381684,substation,500000,,"ПС 500 кВ ""Балашовская""",
269618333,39.4491725817,51.7315990627,substation,500000-110000-10000,,Воронежская,
131470097,38.912945552,54.3012574051,substation,None,,Развалины недостроенного ОРУ 750 кВ,
79874562,37.3317111997,55.8618526942,substation,500000-220000,,"ПС 500кВ ""Западная""",
51997624,37.4399330794,56.1237170884,substation,750000,,"ПС 750кВ ""Белый Раст""",ФСК ЕЭС
293840946,37.3258477719,55.6900685066,substation,None,,,
47474613,37.6004665288,55.8757100054,substation,500000-220000-110000,,ПС 500/220/110 кВ №505 «Бескудниково»,ФСК ЕЭС
202927154,38.1884075734,56.4787624735,station,None,,ОРУ 500 кВ,
134158391,41.1683764771,57.4603141242,substation,None,,,
203290707,41.5634731089,58.3673897009,substation,500000,,ОРУ 500кВ,
61587915,36.7838326764,56.7451288269,substation,750000-500000,,"ПС 750 кВ ""Опытная""",ОАО ФСК ЕЭС
204510441,44.6886252981,58.3151449064,station,None,,"ПС 500кВ ""Звезда""",
120701236,35.8766122177,56.0408981963,substation,750000-500000-220000-110000-10000,,ПС 750 кВ «Грибово»,ОАО «ФСК ЕЭС»
